feature,count0@False,count1@False,count0@True,count1@True,ratio10False,ratio1TF
additionally,7006,118,2261,37,0.016842706251784186,0.3135593220338983
metric,6990,134,2256,42,0.01917024320457797,0.31343283582089554
positive,6958,166,2246,52,0.023857430296062087,0.3132530120481928
connected,7025,99,2267,31,0.014092526690391459,0.31313131313131315
make,6696,428,2164,134,0.06391875746714457,0.3130841121495327
complex,6664,460,2154,144,0.06902761104441776,0.3130434782608696
approaches,6273,851,2032,266,0.1356607683723896,0.3125734430082256
converted,7108,16,2293,5,0.0022509848058525606,0.3125
benchmarking,7108,16,2293,5,0.0022509848058525606,0.3125
essence,7108,16,2293,5,0.0022509848058525606,0.3125
acquiring,7108,16,2293,5,0.0022509848058525606,0.3125
notable,7108,16,2293,5,0.0022509848058525606,0.3125
proves,7108,16,2293,5,0.0022509848058525606,0.3125
lifted,7108,16,2293,5,0.0022509848058525606,0.3125
protein,7108,16,2293,5,0.0022509848058525606,0.3125
russian,7108,16,2293,5,0.0022509848058525606,0.3125
corresponds,7076,48,2283,15,0.006783493499152063,0.3125
drop,7108,16,2293,5,0.0022509848058525606,0.3125
uniquely,7108,16,2293,5,0.0022509848058525606,0.3125
dialog,7092,32,2288,10,0.0045121263395375075,0.3125
investigate,6823,301,2204,94,0.04411549171918511,0.3122923588039867
must,6951,173,2244,54,0.024888505251043015,0.31213872832369943
selecting,7015,109,2264,34,0.015538132573057733,0.3119266055045872
operators,7031,93,2269,29,0.013227136964869862,0.3118279569892473
as,3342,3782,1119,1179,1.1316576900059845,0.31173982020095187
individual,6909,215,2231,67,0.031118830510927776,0.3116279069767442
functional,7063,61,2279,19,0.008636556703950162,0.3114754098360656
incremental,7063,61,2279,19,0.008636556703950162,0.3114754098360656
graph,6761,363,2185,113,0.05369028250258837,0.31129476584022037
modalities,7079,45,2284,14,0.0063568300607430425,0.3111111111111111
ability,6815,309,2202,96,0.045341159207630224,0.3106796116504854
belong,7095,29,2289,9,0.00408738548273432,0.3103448275862069
running,7037,87,2271,27,0.012363222964331391,0.3103448275862069
whenever,7095,29,2289,9,0.00408738548273432,0.3103448275862069
candidates,7066,58,2280,18,0.008208321539767903,0.3103448275862069
gender,7095,29,2289,9,0.00408738548273432,0.3103448275862069
arising,7095,29,2289,9,0.00408738548273432,0.3103448275862069
mapped,7095,29,2289,9,0.00408738548273432,0.3103448275862069
ensures,7095,29,2289,9,0.00408738548273432,0.3103448275862069
allowing,6982,142,2254,44,0.020338012030936693,0.30985915492957744
newly,7082,42,2285,13,0.005930528099406947,0.30952380952380953
annotated,6985,139,2255,43,0.019899785254115964,0.30935251798561153
effect,6972,152,2251,47,0.021801491681009755,0.3092105263157895
solved,7014,110,2264,34,0.01568291987453664,0.3090909090909091
classic,7069,55,2281,17,0.007780449851464139,0.3090909090909091
alone,7069,55,2281,17,0.007780449851464139,0.3090909090909091
similarities,7056,68,2277,21,0.00963718820861678,0.3088235294117647
document,6907,217,2231,67,0.03141740263500796,0.3087557603686636
appropriate,6975,149,2252,46,0.02136200716845878,0.3087248322147651
applications,6353,771,2060,238,0.121359987407524,0.3086900129701686
conventional,6965,159,2249,49,0.022828427853553483,0.3081761006289308
first,5991,1133,1949,349,0.18911700884660324,0.30803177405119153
update,7007,117,2262,36,0.016697588126159554,0.3076923076923077
inherent,7046,78,2274,24,0.01107011070110701,0.3076923076923077
really,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
reflected,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
tendency,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
pervasive,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
impossible,7085,39,2286,12,0.005504587155963303,0.3076923076923077
infeasible,7098,26,2290,8,0.003663003663003663,0.3076923076923077
priori,7085,39,2286,12,0.005504587155963303,0.3076923076923077
sketch,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
transport,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
assistant,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
held,7098,26,2290,8,0.003663003663003663,0.3076923076923077
summarizing,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
region,7059,65,2278,20,0.009208103130755065,0.3076923076923077
teach,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
accounting,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
ended,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
attributed,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
modeled,7033,91,2270,28,0.012939001848428836,0.3076923076923077
word2vec,7085,39,2286,12,0.005504587155963303,0.3076923076923077
extent,7072,52,2282,16,0.007352941176470588,0.3076923076923077
argued,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
associate,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
promoting,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
audience,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
generations,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
exploitation,7072,52,2282,16,0.007352941176470588,0.3076923076923077
adjectives,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
soon,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
rigid,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
introducing,7033,91,2270,28,0.012939001848428836,0.3076923076923077
nmf,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
auctions,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
viewing,7111,13,2294,4,0.0018281535648994515,0.3076923076923077
demonstrated,6984,140,2255,43,0.02004581901489118,0.30714285714285716
benefit,7010,114,2263,35,0.016262482168330955,0.30701754385964913
such,5129,1995,1686,612,0.3889647104698772,0.3067669172932331
structures,6912,212,2233,65,0.030671296296296297,0.30660377358490565
explore,6853,271,2215,83,0.03954472493798337,0.3062730627306273
reduce,6869,255,2220,78,0.0371233076139176,0.3058823529411765
summaries,7088,36,2287,11,0.005079006772009029,0.3055555555555556
streaming,7088,36,2287,11,0.005079006772009029,0.3055555555555556
followed,7052,72,2276,22,0.01020986954055587,0.3055555555555556
tree,6885,239,2225,73,0.034713144517066086,0.3054393305439331
crucial,6993,131,2258,40,0.018733018733018733,0.3053435114503817
paths,7065,59,2280,18,0.00835102618542109,0.3050847457627119
is,1553,5571,599,1699,3.5872504829362524,0.3049721773469754
goal,6796,328,2198,100,0.04826368452030606,0.3048780487804878
two,5561,1563,1822,476,0.2810645567344003,0.30454254638515676
good,6789,335,2196,102,0.04934452791280012,0.3044776119402985
between,5843,1281,1908,390,0.21923669347937702,0.3044496487119438
language,6086,1038,1982,316,0.1705553729871837,0.3044315992292871
subspaces,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
88,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
hence,6986,138,2256,42,0.01975379330088749,0.30434782608695654
retrieving,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
lengths,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
interpreting,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
weaknesses,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
passive,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
homogeneous,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
degradation,7101,23,2291,7,0.0032389804252922123,0.30434782608695654
common,6769,355,2190,108,0.052444969714876645,0.30422535211267604
contribution,6999,125,2260,38,0.017859694242034575,0.304
discover,7022,102,2267,31,0.01452577613215608,0.30392156862745096
descriptions,7045,79,2274,24,0.011213626685592618,0.3037974683544304
accuracy,6366,758,2068,230,0.11907005969211436,0.3034300791556728
finding,6903,221,2231,67,0.032015065913371,0.3031674208144796
classification,6220,904,2024,274,0.14533762057877814,0.3030973451327434
observing,7091,33,2288,10,0.0046537864899167955,0.30303030303030304
experimentation,7091,33,2288,10,0.0046537864899167955,0.30303030303030304
read,7091,33,2288,10,0.0046537864899167955,0.30303030303030304
30,7091,33,2288,10,0.0046537864899167955,0.30303030303030304
ensure,7058,66,2278,20,0.009351090960612072,0.30303030303030304
following,6992,132,2258,40,0.01887871853546911,0.30303030303030304
per,6972,152,2252,46,0.021801491681009755,0.3026315789473684
importance,6952,172,2246,52,0.02474108170310702,0.3023255813953488
its,5886,1238,1924,374,0.21032959565069656,0.30210016155088854
particularly,6965,159,2250,48,0.022828427853553483,0.3018867924528302
focusing,7071,53,2282,16,0.007495403761844152,0.3018867924528302
off,6955,169,2247,51,0.024299065420560748,0.30177514792899407
select,6998,126,2260,38,0.018005144326950558,0.30158730158730157
measured,7041,83,2273,25,0.011788098281494106,0.30120481927710846
together,6948,176,2245,53,0.025331030512377662,0.30113636363636365
filtering,7031,93,2270,28,0.013227136964869862,0.3010752688172043
these,5260,1864,1738,560,0.3543726235741445,0.30042918454935624
find,6648,476,2155,143,0.07160048134777376,0.3004201680672269
specific,6638,486,2152,146,0.073214823742091,0.3004115226337449
portions,7114,10,2295,3,0.0014056789429294349,0.3
ignore,7094,30,2289,9,0.00422892585283338,0.3
clues,7114,10,2295,3,0.0014056789429294349,0.3
standardized,7114,10,2295,3,0.0014056789429294349,0.3
examines,7114,10,2295,3,0.0014056789429294349,0.3
customized,7114,10,2295,3,0.0014056789429294349,0.3
separation,7074,50,2283,15,0.007068136839129205,0.3
purely,7074,50,2283,15,0.007068136839129205,0.3
mse,7114,10,2295,3,0.0014056789429294349,0.3
turkish,7114,10,2295,3,0.0014056789429294349,0.3
guides,7114,10,2295,3,0.0014056789429294349,0.3
difficulty,7034,90,2271,27,0.01279499573500142,0.3
embeds,7114,10,2295,3,0.0014056789429294349,0.3
compromising,7114,10,2295,3,0.0014056789429294349,0.3
alternatively,7114,10,2295,3,0.0014056789429294349,0.3
newswire,7114,10,2295,3,0.0014056789429294349,0.3
01,7114,10,2295,3,0.0014056789429294349,0.3
operator,7044,80,2274,24,0.011357183418512209,0.3
neglect,7114,10,2295,3,0.0014056789429294349,0.3
propagated,7114,10,2295,3,0.0014056789429294349,0.3
occurs,7094,30,2289,9,0.00422892585283338,0.3
notably,7094,30,2289,9,0.00422892585283338,0.3
gets,7104,20,2292,6,0.002815315315315315,0.3
similarity,6844,280,2214,84,0.040911747516072475,0.3
adds,7104,20,2292,6,0.002815315315315315,0.3
70,7104,20,2292,6,0.002815315315315315,0.3
creative,7104,20,2292,6,0.002815315315315315,0.3
prevalent,7104,20,2292,6,0.002815315315315315,0.3
removes,7114,10,2295,3,0.0014056789429294349,0.3
learnability,7114,10,2295,3,0.0014056789429294349,0.3
devoted,7104,20,2292,6,0.002815315315315315,0.3
conquer,7114,10,2295,3,0.0014056789429294349,0.3
explaining,7104,20,2292,6,0.002815315315315315,0.3
acquire,7094,30,2289,9,0.00422892585283338,0.3
un,7114,10,2295,3,0.0014056789429294349,0.3
inventory,7114,10,2295,3,0.0014056789429294349,0.3
modest,7114,10,2295,3,0.0014056789429294349,0.3
displays,7114,10,2295,3,0.0014056789429294349,0.3
draw,7084,40,2286,12,0.00564652738565782,0.3
integrates,7084,40,2286,12,0.00564652738565782,0.3
substitution,7114,10,2295,3,0.0014056789429294349,0.3
propagation,6994,130,2259,39,0.01858736059479554,0.3
plethora,7114,10,2295,3,0.0014056789429294349,0.3
curated,7114,10,2295,3,0.0014056789429294349,0.3
bio,7114,10,2295,3,0.0014056789429294349,0.3
grained,7064,60,2280,18,0.008493771234428085,0.3
referring,7114,10,2295,3,0.0014056789429294349,0.3
paragraphs,7114,10,2295,3,0.0014056789429294349,0.3
hour,7114,10,2295,3,0.0014056789429294349,0.3
similar,6757,367,2188,110,0.054314044694391,0.2997275204359673
thus,6673,451,2163,135,0.06758579349617863,0.29933481152993346
reduced,7007,117,2263,35,0.016697588126159554,0.29914529914529914
use,5741,1383,1885,413,0.24089879811879464,0.29862617498192334
down,7057,67,2278,20,0.009494119314156156,0.29850746268656714
respectively,6973,151,2253,45,0.021654954825756488,0.2980132450331126
addressing,7077,47,2284,14,0.006641232160519994,0.2978723404255319
news,7030,94,2270,28,0.01337126600284495,0.2978723404255319
compact,7040,84,2273,25,0.011931818181818182,0.2976190476190476
above,7050,74,2276,22,0.01049645390070922,0.2972972972972973
collection,6976,148,2254,44,0.02121559633027523,0.2972972972972973
biological,7087,37,2287,11,0.005220826866092846,0.2972972972972973
leading,7023,101,2268,30,0.014381318524846932,0.297029702970297
all,6194,930,2022,276,0.15014530190506942,0.2967741935483871
involves,7006,118,2263,35,0.016842706251784186,0.2966101694915254
order,6328,796,2062,236,0.12579013906447534,0.2964824120603015
or,5150,1974,1713,585,0.3833009708737864,0.29635258358662614
maximal,7097,27,2290,8,0.003804424404678033,0.2962962962962963
combine,6989,135,2258,40,0.019316068107025325,0.2962962962962963
equipped,7097,27,2290,8,0.003804424404678033,0.2962962962962963
it,4660,2464,1568,730,0.5287553648068669,0.2962662337662338
object,6884,240,2227,71,0.034863451481696686,0.29583333333333334
combines,6992,132,2259,39,0.01887871853546911,0.29545454545454547
sensing,7080,44,2285,13,0.0062146892655367235,0.29545454545454547
usually,6931,193,2241,57,0.027845909681142693,0.29533678756476683
an,3362,3762,1187,1111,1.118976799524093,0.2953216374269006
construct,6958,166,2249,49,0.023857430296062087,0.29518072289156627
are,3184,3940,1136,1162,1.2374371859296482,0.2949238578680203
be,4011,3113,1380,918,0.7761156818748441,0.29489238676517826
derived,6968,156,2252,46,0.022388059701492536,0.2948717948717949
independence,7046,78,2275,23,0.01107011070110701,0.2948717948717949
energy,7012,112,2265,33,0.015972618368511125,0.29464285714285715
td,7107,17,2293,5,0.002392007879555368,0.29411764705882354
regular,7056,68,2278,20,0.00963718820861678,0.29411764705882354
truly,7107,17,2293,5,0.002392007879555368,0.29411764705882354
propagating,7107,17,2293,5,0.002392007879555368,0.29411764705882354
ground,7022,102,2268,30,0.01452577613215608,0.29411764705882354
undesirable,7107,17,2293,5,0.002392007879555368,0.29411764705882354
numerically,7107,17,2293,5,0.002392007879555368,0.29411764705882354
bp,7107,17,2293,5,0.002392007879555368,0.29411764705882354
accomplish,7107,17,2293,5,0.002392007879555368,0.29411764705882354
treats,7107,17,2293,5,0.002392007879555368,0.29411764705882354
aligned,7090,34,2288,10,0.004795486600846262,0.29411764705882354
nevertheless,7090,34,2288,10,0.004795486600846262,0.29411764705882354
leveraged,7107,17,2293,5,0.002392007879555368,0.29411764705882354
recommender,7073,51,2283,15,0.007210518874593524,0.29411764705882354
fine,7005,119,2263,35,0.016987865810135616,0.29411764705882354
considers,7073,51,2283,15,0.007210518874593524,0.29411764705882354
movies,7107,17,2293,5,0.002392007879555368,0.29411764705882354
transferring,7107,17,2293,5,0.002392007879555368,0.29411764705882354
ideas,7015,109,2266,32,0.015538132573057733,0.29357798165137616
enough,7032,92,2271,27,0.013083048919226393,0.29347826086956524
meaning,6991,133,2259,39,0.01902446002002575,0.2932330827067669
final,7008,116,2264,34,0.016552511415525113,0.29310344827586204
requirement,7066,58,2281,17,0.008208321539767903,0.29310344827586204
symbolic,7066,58,2281,17,0.008208321539767903,0.29310344827586204
allow,6902,222,2233,65,0.032164589973920604,0.2927927927927928
partially,7001,123,2262,36,0.0175689187258963,0.2926829268292683
necessarily,7083,41,2286,12,0.00578850769447974,0.2926829268292683
translate,7083,41,2286,12,0.00578850769447974,0.2926829268292683
sets,6666,458,2164,134,0.06870687068706871,0.2925764192139738
enable,6987,137,2258,40,0.0196078431372549,0.291970802919708
spatio,7100,24,2291,7,0.0033802816901408453,0.2916666666666667
granularity,7100,24,2291,7,0.0033802816901408453,0.2916666666666667
searches,7100,24,2291,7,0.0033802816901408453,0.2916666666666667
lambda,7100,24,2291,7,0.0033802816901408453,0.2916666666666667
gpu,7076,48,2284,14,0.006783493499152063,0.2916666666666667
able,6647,477,2159,139,0.07176169700616819,0.2914046121593291
using,4961,2163,1668,630,0.43600080628905463,0.2912621359223301
re,7014,110,2266,32,0.01568291987453664,0.2909090909090909
direct,7007,117,2264,34,0.016697588126159554,0.2905982905982906
policies,6976,148,2255,43,0.02121559633027523,0.2905405405405405
questions,6945,179,2246,52,0.025773938084953204,0.2905027932960894
interactions,7000,124,2262,36,0.017714285714285714,0.2903225806451613
away,7093,31,2289,9,0.0043705061328069925,0.2903225806451613
allocation,7055,69,2278,20,0.009780297661233167,0.2898550724637681
depending,7055,69,2278,20,0.009780297661233167,0.2898550724637681
capable,6986,138,2258,40,0.01975379330088749,0.2898550724637681
terms,6599,525,2146,152,0.07955750871344143,0.2895238095238095
received,7048,76,2276,22,0.010783200908059024,0.2894736842105263
tags,7086,38,2287,11,0.005362686988427886,0.2894736842105263
configurations,7086,38,2287,11,0.005362686988427886,0.2894736842105263
cell,7086,38,2287,11,0.005362686988427886,0.2894736842105263
get,7041,83,2274,24,0.011788098281494106,0.2891566265060241
instance,6944,180,2246,52,0.025921658986175114,0.28888888888888886
this,1549,5575,691,1607,3.5990961910910264,0.2882511210762332
ones,6954,170,2249,49,0.02444636180615473,0.28823529411764703
easily,6954,170,2249,49,0.02444636180615473,0.28823529411764703
power,6895,229,2232,66,0.033212472806381434,0.28820960698689957
frequently,7065,59,2281,17,0.00835102618542109,0.288135593220339
trivial,7051,73,2277,21,0.010353141398383208,0.2876712328767123
alternative,6943,181,2246,52,0.02606942243986749,0.287292817679558
world,6480,644,2113,185,0.09938271604938272,0.28726708074534163
based,4338,2786,1498,800,0.6422314430613186,0.2871500358937545
further,6605,519,2149,149,0.0785768357305072,0.28709055876685935
